Assignment_ID,License_ID,Assignee_Type,User_ID,Asset_ID,Assignment_Start_Date,Assignment_End_Date,Assignment_Status,District_ID,School_ID
70123155,60000317,User,90056538,,2026-05-15,2027-05-15,Active,2130,
70123156,60000317,User,90056430,,2026-04-27,2027-04-27,Active,2130,
70123157,60000317,User,90055797,,2026-04-27,2027-04-27,Active,2130,
70123158,60000317,User,90056645,,2026-04-28,2027-04-28,Active,2130,
70123159,60000317,User,90055735,,2026-05-07,2027-05-07,Active,2130,
70123160,60000317,User,90056529,,2026-05-16,2027-05-16,Active,2130,
70123161,60000317,User,90056103,,2026-05-04,2027-05-04,Active,2130,
70123162,60000317,User,90055554,,2026-05-10,2027-05-10,Active,2130,
70123163,60000317,User,90056608,,2026-05-07,2027-05-07,Active,2130,
70123164,60000317,User,90056558,,2026-05-12,2027-05-12,Active,2130,
70123165,60000317,User,90055556,,2026-05-12,2027-05-12,Active,2130,
70123166,60000317,User,90056506,,2026-04-27,2027-04-27,Active,2130,
70123167,60000317,User,90056199,,2026-04-30,2027-04-30,Active,2130,
70123168,60000317,User,90055963,,2026-05-09,2027-05-09,Active,2130,
70123169,60000317,User,90055654,,2026-05-08,2027-05-08,Active,2130,
70123170,60000317,User,90055620,,2026-05-01,2027-05-01,Active,2130,
70123171,60000317,User,90056078,,2026-05-12,2027-05-12,Active,2130,
70123172,60000317,User,90056129,,2026-05-08,2027-05-08,Active,2130,
70123173,60000317,User,90056350,,2026-05-15,2027-05-15,Active,2130,
70123174,60000317,User,90056278,,2026-05-07,2027-05-07,Active,2130,
70123175,60000317,User,90055969,,2026-05-07,2027-05-07,Active,2130,
70123176,60000317,User,90055544,,2026-05-02,2027-05-02,Active,2130,
70123177,60000317,User,90056217,,2026-04-26,2027-04-26,Active,2130,
70123178,60000317,User,90056461,,2026-04-27,2027-04-27,Active,2130,
70123179,60000317,User,90056268,,2026-05-01,2027-05-01,Active,2130,
70123180,60000317,User,90056553,,2026-05-10,2027-05-10,Active,2130,
70123181,60000317,User,90056474,,2026-05-02,2027-05-02,Active,2130,
70123182,60000317,User,90056008,,2026-05-07,2027-05-07,Active,2130,
70123183,60000317,User,90056477,,2026-04-28,2027-04-28,Active,2130,
70123184,60000317,User,90056533,,2026-04-25,2027-04-25,Active,2130,
70123185,60000317,User,90056640,,2026-04-26,2027-04-26,Active,2130,
70123186,60000317,User,90056364,,2026-04-30,2027-04-30,Active,2130,
70123187,60000317,User,90056112,,2026-05-13,2027-05-13,Active,2130,
70123188,60000317,User,90055880,,2026-05-11,2027-05-11,Active,2130,
70123189,60000317,User,90056585,,2026-05-11,2027-05-11,Active,2130,
70123190,60000317,User,90055532,,2026-05-16,2027-05-16,Active,2130,
70123191,60000317,User,90055858,,2026-05-09,2027-05-09,Active,2130,
70123192,60000317,User,90055967,,2026-05-02,2027-05-02,Active,2130,
70123193,60000317,User,90056617,,2026-05-04,2027-05-04,Active,2130,
70123194,60000317,User,90056054,,2026-04-25,2027-04-25,Active,2130,
70123195,60000317,User,90055928,,2026-04-28,2027-04-28,Active,2130,
70123196,60000317,User,90055783,,2026-05-13,2027-05-13,Active,2130,
70123197,60000317,User,90055701,,2026-05-11,2027-05-11,Active,2130,
70123198,60000317,User,90056428,,2026-05-02,2027-05-02,Active,2130,
70123199,60000317,User,90056073,,2026-05-02,2027-05-02,Active,2130,
70123200,60000317,User,90055958,,2026-05-07,2027-05-07,Active,2130,
70123201,60000317,User,90056549,,2026-05-12,2027-05-12,Active,2130,
70123202,60000317,User,90056540,,2026-05-12,2027-05-12,Active,2130,
70123203,60000317,User,90055889,,2026-05-11,2027-05-11,Active,2130,
70123204,60000317,User,90055947,,2026-05-10,2027-05-10,Active,2130,
70123205,60000317,User,90055883,,2026-04-30,2027-04-30,Active,2130,
70123206,60000317,User,90055730,,2026-05-11,2027-05-11,Active,2130,
70123207,60000317,User,90055712,,2026-04-30,2027-04-30,Active,2130,
70123208,60000317,User,90056192,,2026-04-28,2027-04-28,Active,2130,
70123209,60000317,User,90055824,,2026-04-29,2027-04-29,Active,2130,
70123210,60000317,User,90056372,,2026-05-15,2027-05-15,Active,2130,
70123211,60000317,User,90055910,,2026-05-07,2027-05-07,Active,2130,
70123212,60000317,User,90056481,,2026-04-25,2027-04-25,Active,2130,
70123213,60000317,User,90056351,,2026-05-06,2027-05-06,Active,2130,
70123214,60000317,User,90056627,,2026-05-05,2027-05-05,Active,2130,
70123215,60000317,User,90056102,,2026-05-10,2027-05-10,Active,2130,
70123216,60000317,User,90055981,,2026-05-11,2027-05-11,Active,2130,
70123217,60000317,User,90056442,,2026-05-06,2027-05-06,Active,2130,
70123218,60000317,User,90055719,,2026-05-11,2027-05-11,Active,2130,
70123219,60000317,User,90056159,,2026-04-25,2027-04-25,Active,2130,
70123220,60000317,User,90055737,,2026-04-30,2027-04-30,Active,2130,
70123221,60000317,User,90056554,,2026-05-05,2027-05-05,Active,2130,
70123222,60000317,User,90055748,,2026-05-16,2027-05-16,Active,2130,
70123223,60000317,User,90056204,,2026-04-30,2027-04-30,Active,2130,
70123224,60000317,User,90055641,,2026-05-12,2027-05-12,Active,2130,
70123225,60000317,User,90055687,,2026-04-28,2027-04-28,Active,2130,
70123226,60000317,User,90055884,,2026-05-07,2027-05-07,Active,2130,
70123227,60000317,User,90056017,,2026-05-15,2027-05-15,Active,2130,
70123228,60000317,User,90055582,,2026-04-28,2027-04-28,Active,2130,
70123229,60000317,User,90056382,,2026-05-05,2027-05-05,Active,2130,
70123230,60000317,User,90056019,,2026-04-27,2027-04-27,Active,2130,
70123231,60000317,User,90056058,,2026-05-06,2027-05-06,Active,2130,
70123232,60000317,User,90055813,,2026-05-06,2027-05-06,Active,2130,
70123233,60000317,User,90055674,,2026-04-28,2027-04-28,Active,2130,
70123234,60000317,User,90056621,,2026-05-07,2027-05-07,Active,2130,
70123235,60000317,User,90056660,,2026-04-28,2027-04-28,Active,2130,
70123236,60000317,User,90056232,,2026-05-03,2027-05-03,Active,2130,
70123237,60000317,User,90056296,,2026-04-30,2027-04-30,Active,2130,
70123238,60000317,User,90056337,,2026-04-28,2027-04-28,Active,2130,
70123239,60000317,User,90056368,,2026-05-10,2027-05-10,Active,2130,
70123240,60000317,User,90055893,,2026-05-07,2027-05-07,Active,2130,
70123241,60000317,User,90056055,,2026-05-09,2027-05-09,Active,2130,
70123242,60000317,User,90055466,,2026-05-03,2027-05-03,Active,2130,
70123243,60000317,User,90056066,,2026-05-04,2027-05-04,Active,2130,
70123244,60000317,User,90056030,,2026-05-14,2027-05-14,Active,2130,
70123245,60000317,User,90055521,,2026-05-08,2027-05-08,Active,2130,
70123246,60000317,User,90056552,,2026-04-30,2027-04-30,Active,2130,
70123247,60000317,User,90056626,,2026-05-03,2027-05-03,Active,2130,
70123248,60000317,User,90055790,,2026-05-07,2027-05-07,Active,2130,
70123249,60000317,User,90055785,,2026-05-08,2027-05-08,Active,2130,
70123250,60000317,User,90056047,,2026-05-02,2027-05-02,Active,2130,
70123251,60000317,User,90055845,,2026-04-29,2027-04-29,Active,2130,
70123252,60000317,User,90056021,,2026-05-07,2027-05-07,Active,2130,
70123253,60000317,User,90056113,,2026-05-09,2027-05-09,Active,2130,
70123254,60000317,User,90056633,,2026-05-02,2027-05-02,Active,2130,
70123255,60000317,User,90055850,,2026-05-07,2027-05-07,Active,2130,
70123256,60000317,User,90056383,,2026-05-01,2027-05-01,Active,2130,
70123257,60000317,User,90055815,,2026-05-10,2027-05-10,Active,2130,
70123258,60000317,User,90055796,,2026-05-07,2027-05-07,Active,2130,
70123259,60000317,User,90056519,,2026-04-27,2027-04-27,Active,2130,
70123260,60000317,User,90055752,,2026-05-08,2027-05-08,Active,2130,
70123261,60000317,User,90056174,,2026-05-13,2027-05-13,Active,2130,
70123262,60000317,User,90055651,,2026-05-03,2027-05-03,Active,2130,
70123263,60000317,User,90055645,,2026-05-14,2027-05-14,Active,2130,
70123264,60000317,User,90056308,,2026-05-11,2027-05-11,Active,2130,
70123265,60000317,User,90056483,,2026-05-07,2027-05-07,Active,2130,
70123266,60000317,User,90056302,,2026-05-15,2027-05-15,Active,2130,
70123267,60000317,User,90055937,,2026-05-01,2027-05-01,Active,2130,
70123268,60000317,User,90056068,,2026-04-27,2027-04-27,Active,2130,
70123269,60000317,User,90056560,,2026-05-08,2027-05-08,Active,2130,
70123270,60000317,User,90056214,,2026-05-09,2027-05-09,Active,2130,
70123271,60000317,User,90056205,,2026-04-27,2027-04-27,Active,2130,
70123272,60000317,User,90055956,,2026-05-15,2027-05-15,Active,2130,
70123273,60000317,User,90055949,,2026-05-09,2027-05-09,Active,2130,
70123274,60000317,User,90055679,,2026-05-01,2027-05-01,Active,2130,
70123275,60000317,User,90055890,,2026-05-08,2027-05-08,Active,2130,
70123276,60000317,User,90056468,,2026-04-29,2027-04-29,Active,2130,
70123277,60000317,User,90055483,,2026-05-05,2027-05-05,Active,2130,
70123278,60000317,User,90055944,,2026-05-14,2027-05-14,Active,2130,
70123279,60000317,User,90056356,,2026-05-14,2027-05-14,Active,2130,
70123280,60000317,User,90055653,,2026-05-06,2027-05-06,Active,2130,
70123281,60000317,User,90055846,,2026-05-02,2027-05-02,Active,2130,
70123282,60000317,User,90056316,,2026-05-06,2027-05-06,Active,2130,
70123283,60000317,User,90055974,,2026-05-11,2027-05-11,Active,2130,
70123284,60000317,User,90055552,,2026-05-14,2027-05-14,Active,2130,
70123285,60000317,User,90056409,,2026-04-25,2027-04-25,Active,2130,
70123286,60000317,User,90056644,,2026-05-03,2027-05-03,Active,2130,
70123287,60000317,User,90056422,,2026-05-08,2027-05-08,Active,2130,
70123288,60000317,User,90055664,,2026-04-25,2027-04-25,Active,2130,
70123289,60000317,User,90056579,,2026-05-08,2027-05-08,Active,2130,
70123290,60000317,User,90056396,,2026-04-29,2027-04-29,Active,2130,
70123291,60000317,User,90055731,,2026-05-15,2027-05-15,Active,2130,
70123292,60000317,User,90056062,,2026-05-08,2027-05-08,Active,2130,
70123293,60000317,User,90056147,,2026-04-30,2027-04-30,Active,2130,
70123294,60000317,User,90055874,,2026-05-03,2027-05-03,Active,2130,
70123295,60000317,User,90056250,,2026-05-03,2027-05-03,Active,2130,
70123296,60000317,User,90056440,,2026-04-29,2027-04-29,Active,2130,
70123297,60000317,User,90055652,,2026-04-28,2027-04-28,Active,2130,
70123298,60000317,User,90055694,,2026-05-03,2027-05-03,Active,2130,
70123299,60000317,User,90055751,,2026-05-14,2027-05-14,Active,2130,
70123300,60000317,User,90056174,,2026-04-29,2027-04-29,Active,2130,
70123301,60000317,User,90055786,,2026-05-05,2027-05-05,Active,2130,
70123302,60000317,User,90056543,,2026-05-04,2027-05-04,Active,2130,
70123303,60000317,User,90056095,,2026-04-28,2027-04-28,Active,2130,
70123304,60000317,User,90055479,,2026-05-12,2027-05-12,Active,2130,
70123305,60000317,User,90056406,,2026-05-03,2027-05-03,Active,2130,
70123306,60000317,User,90056407,,2026-04-26,2027-04-26,Active,2130,
70123307,60000317,User,90056131,,2026-05-13,2027-05-13,Active,2130,
70123308,60000317,User,90055517,,2026-05-01,2027-05-01,Active,2130,
70123309,60000317,User,90056506,,2026-04-29,2027-04-29,Active,2130,
70123310,60000317,User,90056140,,2026-05-01,2027-05-01,Active,2130,
70123311,60000317,User,90055718,,2026-05-16,2027-05-16,Active,2130,
70123312,60000317,User,90056174,,2026-05-10,2027-05-10,Active,2130,
70123313,60000317,User,90056181,,2026-05-03,2027-05-03,Active,2130,
70123314,60000317,User,90056471,,2026-05-02,2027-05-02,Active,2130,
70123315,60000317,User,90055608,,2026-05-08,2027-05-08,Active,2130,
70123316,60000317,User,90056378,,2026-05-03,2027-05-03,Active,2130,
70123317,60000317,User,90055619,,2026-05-13,2027-05-13,Active,2130,
70123318,60000317,User,90055830,,2026-05-07,2027-05-07,Active,2130,
70123319,60000317,User,90055955,,2026-05-06,2027-05-06,Active,2130,
70123320,60000317,User,90056153,,2026-04-30,2027-04-30,Active,2130,
70123321,60000317,User,90055796,,2026-05-12,2027-05-12,Active,2130,
70123322,60000317,User,90056282,,2026-04-28,2027-04-28,Active,2130,
70123323,60000317,User,90055980,,2026-04-28,2027-04-28,Active,2130,
70123324,60000317,User,90056520,,2026-05-13,2027-05-13,Active,2130,
70123325,60000317,User,90055973,,2026-04-29,2027-04-29,Active,2130,
70123326,60000317,User,90055817,,2026-05-01,2027-05-01,Active,2130,
70123327,60000317,User,90056600,,2026-05-02,2027-05-02,Active,2130,
70123328,60000317,User,90056192,,2026-05-14,2027-05-14,Active,2130,
70123329,60000317,User,90056525,,2026-04-28,2027-04-28,Active,2130,
70123330,60000317,User,90056646,,2026-05-16,2027-05-16,Active,2130,
70123331,60000317,User,90056069,,2026-05-16,2027-05-16,Active,2130,
70123332,60000317,User,90056548,,2026-05-09,2027-05-09,Active,2130,
70123333,60000317,User,90055827,,2026-05-06,2027-05-06,Active,2130,
70123334,60000317,User,90056388,,2026-04-30,2027-04-30,Active,2130,
70123335,60000317,User,90055804,,2026-05-06,2027-05-06,Active,2130,
70123336,60000317,User,90056515,,2026-05-16,2027-05-16,Active,2130,
70123337,60000317,User,90056359,,2026-05-11,2027-05-11,Active,2130,
70123338,60000317,User,90056473,,2026-05-04,2027-05-04,Active,2130,
70123339,60000317,User,90056584,,2026-04-28,2027-04-28,Active,2130,
70123340,60000317,User,90056164,,2026-05-07,2027-05-07,Active,2130,
70123341,60000317,User,90056138,,2026-04-26,2027-04-26,Active,2130,
70123342,60000317,User,90056256,,2026-05-06,2027-05-06,Active,2130,
70123343,60000317,User,90055800,,2026-05-11,2027-05-11,Active,2130,
70123344,60000317,User,90056217,,2026-05-10,2027-05-10,Active,2130,
70123345,60000317,User,90056621,,2026-04-30,2027-04-30,Active,2130,
70123346,60000317,User,90056650,,2026-05-11,2027-05-11,Active,2130,
70123347,60000317,User,90055727,,2026-05-07,2027-05-07,Active,2130,
70123348,60000317,User,90055514,,2026-05-06,2027-05-06,Active,2130,
70123349,60000317,User,90056566,,2026-05-01,2027-05-01,Active,2130,
70123350,60000317,User,90055846,,2026-05-11,2027-05-11,Active,2130,
70123351,60000317,User,90056399,,2026-05-15,2027-05-15,Active,2130,
70123352,60000317,User,90056355,,2026-05-07,2027-05-07,Active,2130,
70123353,60000317,User,90056419,,2026-05-03,2027-05-03,Active,2130,
70123354,60000317,User,90056270,,2026-05-01,2027-05-01,Active,2130,
70123355,60000317,User,90056615,,2026-05-08,2027-05-08,Active,2130,
70123356,60000317,User,90056458,,2026-04-27,2027-04-27,Active,2130,
70123357,60000317,User,90055940,,2026-04-29,2027-04-29,Active,2130,
70123358,60000317,User,90056427,,2026-04-30,2027-04-30,Active,2130,
70123359,60000317,User,90055687,,2026-05-06,2027-05-06,Active,2130,
70123360,60000317,User,90056485,,2026-05-03,2027-05-03,Active,2130,
70123361,60000317,User,90056110,,2026-05-09,2027-05-09,Active,2130,
70123362,60000317,User,90055699,,2026-04-25,2027-04-25,Active,2130,
70123363,60000317,User,90056001,,2026-05-16,2027-05-16,Active,2130,
70123364,60000317,User,90055481,,2026-04-30,2027-04-30,Active,2130,
70123365,60000317,User,90056150,,2026-04-27,2027-04-27,Active,2130,
70123366,60000317,User,90056224,,2026-05-05,2027-05-05,Active,2130,
70123367,60000317,User,90055474,,2026-05-12,2027-05-12,Active,2130,
70123368,60000317,User,90055682,,2026-05-08,2027-05-08,Active,2130,
70123369,60000317,User,90055709,,2026-05-09,2027-05-09,Active,2130,
70123370,60000317,User,90055748,,2026-05-06,2027-05-06,Active,2130,
70123371,60000317,User,90055558,,2026-04-27,2027-04-27,Active,2130,
70123372,60000317,User,90056452,,2026-05-01,2027-05-01,Active,2130,
70123373,60000317,User,90056381,,2026-05-01,2027-05-01,Active,2130,
70123374,60000317,User,90055858,,2026-04-29,2027-04-29,Active,2130,
70123375,60000317,User,90055965,,2026-05-08,2027-05-08,Active,2130,
70123376,60000317,User,90055828,,2026-05-15,2027-05-15,Active,2130,
70123377,60000317,User,90055968,,2026-05-12,2027-05-12,Active,2130,
70123378,60000317,User,90056241,,2026-05-01,2027-05-01,Active,2130,
70123379,60000317,User,90055778,,2026-05-10,2027-05-10,Active,2130,
70123380,60000317,User,90056595,,2026-05-04,2027-05-04,Active,2130,
70123381,60000317,User,90055543,,2026-04-28,2027-04-28,Active,2130,
70123382,60000317,User,90055719,,2026-04-28,2027-04-28,Active,2130,
70123383,60000317,User,90055683,,2026-05-03,2027-05-03,Active,2130,
70123384,60000317,User,90056085,,2026-05-11,2027-05-11,Active,2130,
70123385,60000317,User,90056587,,2026-05-14,2027-05-14,Active,2130,
70123386,60000317,User,90056516,,2026-05-07,2027-05-07,Active,2130,
70123387,60000317,User,90056414,,2026-05-09,2027-05-09,Active,2130,
70123388,60000317,User,90055782,,2026-05-16,2027-05-16,Active,2130,
70123389,60000317,User,90056626,,2026-05-04,2027-05-04,Active,2130,
70123390,60000317,User,90056019,,2026-05-12,2027-05-12,Active,2130,
70123391,60000317,User,90055565,,2026-05-15,2027-05-15,Active,2130,
70123392,60000317,User,90056634,,2026-05-15,2027-05-15,Active,2130,
70123393,60000317,User,90055723,,2026-05-09,2027-05-09,Active,2130,
70123394,60000317,User,90056311,,2026-05-12,2027-05-12,Active,2130,
70123395,60000317,User,90056428,,2026-04-30,2027-04-30,Active,2130,
70123396,60000317,User,90055547,,2026-05-06,2027-05-06,Active,2130,
70123397,60000317,User,90055612,,2026-05-10,2027-05-10,Active,2130,
70123398,60000317,User,90055574,,2026-05-09,2027-05-09,Active,2130,
70123399,60000317,User,90056411,,2026-04-27,2027-04-27,Active,2130,
70123400,60000317,User,90055673,,2026-04-25,2027-04-25,Active,2130,
70123401,60000317,User,90055850,,2026-05-11,2027-05-11,Active,2130,
70123402,60000317,User,90055992,,2026-04-29,2027-04-29,Active,2130,
70123403,60000317,User,90055637,,2026-05-13,2027-05-13,Active,2130,
70123404,60000317,User,90056124,,2026-05-02,2027-05-02,Active,2130,
70123405,60000317,User,90056535,,2026-05-10,2027-05-10,Active,2130,
70123406,60000317,User,90056252,,2026-05-05,2027-05-05,Active,2130,
70123407,60000317,User,90055667,,2026-05-14,2027-05-14,Active,2130,
70123408,60000317,User,90055491,,2026-05-16,2027-05-16,Active,2130,
70123409,60000317,User,90056071,,2026-04-26,2027-04-26,Active,2130,
70123410,60000317,User,90055774,,2026-05-12,2027-05-12,Active,2130,
70123411,60000317,User,90056471,,2026-05-10,2027-05-10,Active,2130,
70123412,60000317,User,90055687,,2026-04-26,2027-04-26,Active,2130,
70123413,60000317,User,90055781,,2026-05-12,2027-05-12,Active,2130,
70123414,60000317,User,90056471,,2026-05-08,2027-05-08,Active,2130,
70123415,60000317,User,90056204,,2026-04-26,2027-04-26,Active,2130,
70123416,60000317,User,90056160,,2026-04-27,2027-04-27,Active,2130,
70123417,60000317,User,90056654,,2026-05-06,2027-05-06,Active,2130,
70123418,60000317,User,90055526,,2026-05-07,2027-05-07,Active,2130,
70123419,60000317,User,90056538,,2026-04-27,2027-04-27,Active,2130,
70123420,60000317,User,90056071,,2026-05-06,2027-05-06,Active,2130,
70123421,60000317,User,90055860,,2026-05-01,2027-05-01,Active,2130,
70123422,60000317,User,90056538,,2026-05-15,2027-05-15,Active,2130,
70123423,60000317,User,90056278,,2026-05-05,2027-05-05,Active,2130,
70123424,60000317,User,90056356,,2026-04-29,2027-04-29,Active,2130,
70123425,60000317,User,90055702,,2026-04-28,2027-04-28,Active,2130,
70123426,60000317,User,90055825,,2026-05-02,2027-05-02,Active,2130,
70123427,60000317,User,90056187,,2026-04-29,2027-04-29,Active,2130,
70123428,60000317,User,90056636,,2026-04-25,2027-04-25,Active,2130,
70123429,60000317,User,90056122,,2026-05-15,2027-05-15,Active,2130,
70123430,60000317,User,90056422,,2026-05-08,2027-05-08,Active,2130,
70123431,60000317,User,90056371,,2026-05-11,2027-05-11,Active,2130,
70123432,60000317,User,90056472,,2026-05-08,2027-05-08,Active,2130,
70123433,60000317,User,90056558,,2026-05-11,2027-05-11,Active,2130,
70123434,60000317,User,90056597,,2026-05-11,2027-05-11,Active,2130,
70123435,60000317,User,90056620,,2026-05-14,2027-05-14,Active,2130,
70123436,60000317,User,90056476,,2026-04-26,2027-04-26,Active,2130,
70123437,60000317,User,90055868,,2026-05-10,2027-05-10,Active,2130,
70123438,60000317,User,90056546,,2026-05-15,2027-05-15,Active,2130,
70123439,60000317,User,90056398,,2026-05-14,2027-05-14,Active,2130,
70123440,60000317,User,90055994,,2026-05-11,2027-05-11,Active,2130,
70123441,60000317,User,90056569,,2026-05-05,2027-05-05,Active,2130,
70123442,60000317,User,90055689,,2026-05-04,2027-05-04,Active,2130,
70123443,60000317,User,90055920,,2026-05-07,2027-05-07,Active,2130,
70123444,60000317,User,90056160,,2026-04-29,2027-04-29,Active,2130,
70123445,60000317,User,90055687,,2026-05-09,2027-05-09,Active,2130,
70123446,60000317,User,90055894,,2026-04-28,2027-04-28,Active,2130,
70123447,60000317,User,90055706,,2026-04-29,2027-04-29,Active,2130,
70123448,60000317,User,90055499,,2026-05-03,2027-05-03,Active,2130,
70123449,60000317,User,90056208,,2026-04-30,2027-04-30,Active,2130,
70123450,60000317,User,90056300,,2026-04-30,2027-04-30,Active,2130,
70123451,60000317,User,90055660,,2026-05-03,2027-05-03,Active,2130,
70123452,60000317,User,90055795,,2026-05-08,2027-05-08,Active,2130,
70123453,60000317,User,90056315,,2026-05-06,2027-05-06,Active,2130,
70123454,60000317,User,90056576,,2026-04-30,2027-04-30,Active,2130,
70123455,60000317,User,90056435,,2026-05-15,2027-05-15,Active,2130,
70123456,60000317,User,90056212,,2026-05-08,2027-05-08,Active,2130,
70123457,60000317,User,90056442,,2026-05-15,2027-05-15,Active,2130,
70123458,60000317,User,90055826,,2026-05-12,2027-05-12,Active,2130,
70123459,60000317,User,90056243,,2026-04-30,2027-04-30,Active,2130,
70123460,60000317,User,90055738,,2026-05-05,2027-05-05,Active,2130,
70123461,60000317,User,90056392,,2026-05-05,2027-05-05,Active,2130,
70123462,60000317,User,90056334,,2026-05-02,2027-05-02,Active,2130,
70123463,60000317,User,90055753,,2026-05-09,2027-05-09,Active,2130,
70123464,60000317,User,90056456,,2026-05-11,2027-05-11,Active,2130,
70123465,60000317,User,90056271,,2026-05-12,2027-05-12,Active,2130,
70123466,60000317,User,90055929,,2026-05-12,2027-05-12,Active,2130,
70123467,60000317,User,90056362,,2026-04-26,2027-04-26,Active,2130,
70123468,60000317,User,90055475,,2026-05-09,2027-05-09,Active,2130,
70123469,60000317,User,90056289,,2026-04-29,2027-04-29,Active,2130,
70123470,60000317,User,90055810,,2026-04-28,2027-04-28,Active,2130,
70123471,60000317,User,90055757,,2026-05-09,2027-05-09,Active,2130,
70123472,60000317,User,90055965,,2026-05-16,2027-05-16,Active,2130,
70123473,60000317,User,90056153,,2026-05-12,2027-05-12,Active,2130,
70123474,60000317,User,90056343,,2026-05-10,2027-05-10,Active,2130,
70123475,60000317,User,90055870,,2026-05-09,2027-05-09,Active,2130,
70123476,60000317,User,90055649,,2026-04-29,2027-04-29,Active,2130,
70123477,60000317,User,90055991,,2026-04-26,2027-04-26,Active,2130,
70123478,60000317,User,90055660,,2026-04-29,2027-04-29,Active,2130,
70123479,60000317,User,90056285,,2026-05-13,2027-05-13,Active,2130,
70123480,60000317,User,90055680,,2026-05-11,2027-05-11,Active,2130,
70123481,60000317,User,90056281,,2026-05-06,2027-05-06,Active,2130,
70123482,60000317,User,90056651,,2026-04-29,2027-04-29,Active,2130,
70123483,60000317,User,90055485,,2026-05-01,2027-05-01,Active,2130,
70123484,60000317,User,90056531,,2026-04-28,2027-04-28,Active,2130,
70123485,60000317,User,90056459,,2026-05-03,2027-05-03,Active,2130,
70123486,60000317,User,90056306,,2026-04-28,2027-04-28,Active,2130,
70123487,60000317,User,90056150,,2026-05-10,2027-05-10,Active,2130,
70123488,60000317,User,90056384,,2026-05-11,2027-05-11,Active,2130,
70123489,60000317,User,90055683,,2026-05-06,2027-05-06,Active,2130,
70123490,60000317,User,90056001,,2026-05-03,2027-05-03,Active,2130,
70123491,60000317,User,90055883,,2026-05-04,2027-05-04,Active,2130,
70123492,60000317,User,90056316,,2026-05-10,2027-05-10,Active,2130,
70123493,60000317,User,90055799,,2026-05-13,2027-05-13,Active,2130,
70123494,60000317,User,90055751,,2026-05-09,2027-05-09,Active,2130,
70123495,60000317,User,90056255,,2026-05-07,2027-05-07,Active,2130,
70123496,60000317,User,90055917,,2026-05-03,2027-05-03,Active,2130,
70123497,60000317,User,90055796,,2026-05-05,2027-05-05,Active,2130,
70123498,60000317,User,90056135,,2026-05-08,2027-05-08,Active,2130,
