Assignment_ID,License_ID,Assignee_Type,User_ID,Asset_ID,Assignment_Start_Date,Assignment_End_Date,Assignment_Status,District_ID,School_ID
70059499,60000193,User,90014849,,2026-01-18,2027-01-18,Active,2110,
70059500,60000193,User,90014779,,2026-01-12,2027-01-12,Active,2110,
70059501,60000193,User,90015641,,2026-02-01,2027-02-01,Active,2110,
70059502,60000193,User,90015153,,2026-01-31,2027-01-31,Active,2110,
70059503,60000193,User,90015175,,2026-01-27,2027-01-27,Active,2110,
70059504,60000193,User,90015714,,2026-01-16,2027-01-16,Active,2110,
70059505,60000193,User,90015250,,2026-01-22,2027-01-22,Active,2110,
70059506,60000193,User,90014951,,2026-01-12,2027-01-12,Active,2110,
70059507,60000193,User,90014634,,2026-01-20,2027-01-20,Active,2110,
70059508,60000193,User,90014534,,2026-01-13,2027-01-13,Active,2110,
70059509,60000193,User,90015040,,2026-01-18,2027-01-18,Active,2110,
70059510,60000193,User,90014865,,2026-01-15,2027-01-15,Active,2110,
70059511,60000193,User,90014681,,2026-01-30,2027-01-30,Active,2110,
70059512,60000193,User,90015226,,2026-01-16,2027-01-16,Active,2110,
70059513,60000193,User,90015368,,2026-01-11,2027-01-11,Active,2110,
70059514,60000193,User,90015202,,2026-01-21,2027-01-21,Active,2110,
70059515,60000193,User,90014612,,2026-01-24,2027-01-24,Active,2110,
70059516,60000193,User,90015744,,2026-02-01,2027-02-01,Active,2110,
70059517,60000193,User,90014732,,2026-01-20,2027-01-20,Active,2110,
70059518,60000193,User,90015764,,2026-01-19,2027-01-19,Active,2110,
70059519,60000193,User,90015117,,2026-01-22,2027-01-22,Active,2110,
70059520,60000193,User,90015651,,2026-01-22,2027-01-22,Active,2110,
70059521,60000193,User,90014730,,2026-01-22,2027-01-22,Active,2110,
70059522,60000193,User,90015322,,2026-01-28,2027-01-28,Active,2110,
70059523,60000193,User,90015535,,2026-01-21,2027-01-21,Active,2110,
70059524,60000193,User,90014615,,2026-02-01,2027-02-01,Active,2110,
70059525,60000193,User,90015545,,2026-01-14,2027-01-14,Active,2110,
70059526,60000193,User,90015549,,2026-01-26,2027-01-26,Active,2110,
70059527,60000193,User,90015297,,2026-01-31,2027-01-31,Active,2110,
70059528,60000193,User,90015074,,2026-01-11,2027-01-11,Active,2110,
70059529,60000193,User,90015511,,2026-01-24,2027-01-24,Active,2110,
70059530,60000193,User,90015608,,2026-01-26,2027-01-26,Active,2110,
70059531,60000193,User,90014669,,2026-01-30,2027-01-30,Active,2110,
70059532,60000193,User,90015419,,2026-01-27,2027-01-27,Active,2110,
70059533,60000193,User,90015519,,2026-01-13,2027-01-13,Active,2110,
70059534,60000193,User,90014858,,2026-01-16,2027-01-16,Active,2110,
70059535,60000193,User,90015595,,2026-01-19,2027-01-19,Active,2110,
70059536,60000193,User,90015426,,2026-01-24,2027-01-24,Active,2110,
70059537,60000193,User,90014678,,2026-01-29,2027-01-29,Active,2110,
70059538,60000193,User,90015060,,2026-01-20,2027-01-20,Active,2110,
70059539,60000193,User,90015124,,2026-01-15,2027-01-15,Active,2110,
70059540,60000193,User,90015728,,2026-01-31,2027-01-31,Active,2110,
70059541,60000193,User,90014598,,2026-01-22,2027-01-22,Active,2110,
70059542,60000193,User,90015802,,2026-01-26,2027-01-26,Active,2110,
70059543,60000193,User,90015696,,2026-01-13,2027-01-13,Active,2110,
70059544,60000193,User,90014682,,2026-01-29,2027-01-29,Active,2110,
70059545,60000193,User,90015043,,2026-01-15,2027-01-15,Active,2110,
70059546,60000193,User,90015726,,2026-01-21,2027-01-21,Active,2110,
70059547,60000193,User,90015002,,2026-01-21,2027-01-21,Active,2110,
70059548,60000193,User,90015280,,2026-01-23,2027-01-23,Active,2110,
70059549,60000193,User,90015113,,2026-01-30,2027-01-30,Active,2110,
70059550,60000193,User,90015415,,2026-02-01,2027-02-01,Active,2110,
70059551,60000193,User,90015769,,2026-02-01,2027-02-01,Active,2110,
70059552,60000193,User,90014957,,2026-01-16,2027-01-16,Active,2110,
70059553,60000193,User,90015287,,2026-01-14,2027-01-14,Active,2110,
70059554,60000193,User,90015717,,2026-02-01,2027-02-01,Active,2110,
70059555,60000193,User,90014977,,2026-01-20,2027-01-20,Active,2110,
70059556,60000193,User,90015577,,2026-01-24,2027-01-24,Active,2110,
70059557,60000193,User,90014749,,2026-01-14,2027-01-14,Active,2110,
70059558,60000193,User,90015233,,2026-01-30,2027-01-30,Active,2110,
70059559,60000193,User,90014993,,2026-01-14,2027-01-14,Active,2110,
70059560,60000193,User,90015456,,2026-01-18,2027-01-18,Active,2110,
70059561,60000193,User,90014843,,2026-01-13,2027-01-13,Active,2110,
70059562,60000193,User,90014787,,2026-02-01,2027-02-01,Active,2110,
70059563,60000193,User,90014930,,2026-01-28,2027-01-28,Active,2110,
70059564,60000193,User,90015703,,2026-01-19,2027-01-19,Active,2110,
70059565,60000193,User,90015218,,2026-01-20,2027-01-20,Active,2110,
70059566,60000193,User,90015477,,2026-01-14,2027-01-14,Active,2110,
70059567,60000193,User,90014985,,2026-01-11,2027-01-11,Active,2110,
70059568,60000193,User,90014816,,2026-01-20,2027-01-20,Active,2110,
70059569,60000193,User,90014915,,2026-01-11,2027-01-11,Active,2110,
70059570,60000193,User,90015745,,2026-01-24,2027-01-24,Active,2110,
70059571,60000193,User,90015035,,2026-01-15,2027-01-15,Active,2110,
70059572,60000193,User,90014553,,2026-01-14,2027-01-14,Active,2110,
70059573,60000193,User,90014564,,2026-01-15,2027-01-15,Active,2110,
70059574,60000193,User,90015164,,2026-01-20,2027-01-20,Active,2110,
70059575,60000193,User,90014694,,2026-01-15,2027-01-15,Active,2110,
70059576,60000193,User,90015267,,2026-01-26,2027-01-26,Active,2110,
70059577,60000193,User,90015364,,2026-01-22,2027-01-22,Active,2110,
70059578,60000193,User,90015585,,2026-01-31,2027-01-31,Active,2110,
70059579,60000193,User,90014761,,2026-01-18,2027-01-18,Active,2110,
70059580,60000193,User,90015715,,2026-01-14,2027-01-14,Active,2110,
70059581,60000193,User,90014880,,2026-01-26,2027-01-26,Active,2110,
70059582,60000193,User,90014839,,2026-02-01,2027-02-01,Active,2110,
70059583,60000193,User,90014845,,2026-01-20,2027-01-20,Active,2110,
70059584,60000193,User,90015781,,2026-01-31,2027-01-31,Active,2110,
70059585,60000193,User,90014550,,2026-01-18,2027-01-18,Active,2110,
70059586,60000193,User,90014688,,2026-01-11,2027-01-11,Active,2110,
70059587,60000193,User,90015042,,2026-01-14,2027-01-14,Active,2110,
70059588,60000193,User,90015488,,2026-02-01,2027-02-01,Active,2110,
70059589,60000193,User,90014762,,2026-01-13,2027-01-13,Active,2110,
70059590,60000193,User,90014929,,2026-01-22,2027-01-22,Active,2110,
70059591,60000193,User,90014763,,2026-01-16,2027-01-16,Active,2110,
70059592,60000193,User,90015653,,2026-01-15,2027-01-15,Active,2110,
70059593,60000193,User,90015294,,2026-02-01,2027-02-01,Active,2110,
70059594,60000193,User,90015592,,2026-01-20,2027-01-20,Active,2110,
70059595,60000193,User,90014735,,2026-01-22,2027-01-22,Active,2110,
70059596,60000193,User,90015197,,2026-01-11,2027-01-11,Active,2110,
70059597,60000193,User,90014664,,2026-01-28,2027-01-28,Active,2110,
70059598,60000193,User,90015180,,2026-01-18,2027-01-18,Active,2110,
70059599,60000193,User,90015695,,2026-01-26,2027-01-26,Active,2110,
70059600,60000193,User,90014922,,2026-01-29,2027-01-29,Active,2110,
70059601,60000193,User,90015256,,2026-01-14,2027-01-14,Active,2110,
70059602,60000193,User,90014781,,2026-01-22,2027-01-22,Active,2110,
70059603,60000193,User,90014588,,2026-01-22,2027-01-22,Active,2110,
70059604,60000193,User,90015181,,2026-01-30,2027-01-30,Active,2110,
70059605,60000193,User,90014806,,2026-01-30,2027-01-30,Active,2110,
70059606,60000193,User,90014606,,2026-01-19,2027-01-19,Active,2110,
70059607,60000193,User,90014882,,2026-01-30,2027-01-30,Active,2110,
70059608,60000193,User,90014913,,2026-01-24,2027-01-24,Active,2110,
70059609,60000193,User,90014809,,2026-01-15,2027-01-15,Active,2110,
70059610,60000193,User,90014807,,2026-01-15,2027-01-15,Active,2110,
70059611,60000193,User,90014920,,2026-01-12,2027-01-12,Active,2110,
70059612,60000193,User,90015754,,2026-01-16,2027-01-16,Active,2110,
70059613,60000193,User,90015123,,2026-01-20,2027-01-20,Active,2110,
70059614,60000193,User,90015631,,2026-01-22,2027-01-22,Active,2110,
70059615,60000193,User,90014850,,2026-01-21,2027-01-21,Active,2110,
70059616,60000193,User,90014549,,2026-01-14,2027-01-14,Active,2110,
70059617,60000193,User,90014544,,2026-01-23,2027-01-23,Active,2110,
70059618,60000193,User,90015466,,2026-01-17,2027-01-17,Active,2110,
70059619,60000193,User,90015662,,2026-01-22,2027-01-22,Active,2110,
70059620,60000193,User,90015037,,2026-01-19,2027-01-19,Active,2110,
70059621,60000193,User,90015229,,2026-01-24,2027-01-24,Active,2110,
70059622,60000193,User,90015231,,2026-01-15,2027-01-15,Active,2110,
70059623,60000193,User,90014935,,2026-01-17,2027-01-17,Active,2110,
70059624,60000193,User,90015784,,2026-01-17,2027-01-17,Active,2110,
70059625,60000193,User,90014783,,2026-01-12,2027-01-12,Active,2110,
70059626,60000193,User,90015501,,2026-01-22,2027-01-22,Active,2110,
70059627,60000193,User,90015509,,2026-01-12,2027-01-12,Active,2110,
70059628,60000193,User,90014855,,2026-02-01,2027-02-01,Active,2110,
70059629,60000193,User,90015732,,2026-01-24,2027-01-24,Active,2110,
70059630,60000193,User,90014747,,2026-01-14,2027-01-14,Active,2110,
70059631,60000193,User,90015346,,2026-02-01,2027-02-01,Active,2110,
70059632,60000193,User,90015484,,2026-01-26,2027-01-26,Active,2110,
70059633,60000193,User,90015139,,2026-01-29,2027-01-29,Active,2110,
70059634,60000193,User,90015605,,2026-01-13,2027-01-13,Active,2110,
70059635,60000193,User,90015617,,2026-02-01,2027-02-01,Active,2110,
70059636,60000193,User,90015750,,2026-01-23,2027-01-23,Active,2110,
70059637,60000193,User,90015031,,2026-02-01,2027-02-01,Active,2110,
70059638,60000193,User,90014679,,2026-01-14,2027-01-14,Active,2110,
70059639,60000193,User,90014638,,2026-01-19,2027-01-19,Active,2110,
70059640,60000193,User,90015424,,2026-01-21,2027-01-21,Active,2110,
70059641,60000193,User,90014940,,2026-01-11,2027-01-11,Active,2110,
70059642,60000193,User,90015199,,2026-01-30,2027-01-30,Active,2110,
70059643,60000193,User,90015691,,2026-01-20,2027-01-20,Active,2110,
70059644,60000193,User,90015288,,2026-01-29,2027-01-29,Active,2110,
70059645,60000193,User,90015673,,2026-01-14,2027-01-14,Active,2110,
70059646,60000193,User,90014931,,2026-01-12,2027-01-12,Active,2110,
70059647,60000193,User,90015132,,2026-01-23,2027-01-23,Active,2110,
70059648,60000193,User,90015380,,2026-01-21,2027-01-21,Active,2110,
70059649,60000193,User,90014697,,2026-01-17,2027-01-17,Active,2110,
70059650,60000193,User,90015134,,2026-01-16,2027-01-16,Active,2110,
70059651,60000193,User,90015768,,2026-01-21,2027-01-21,Active,2110,
70059652,60000193,User,90015100,,2026-01-15,2027-01-15,Active,2110,
70059653,60000193,User,90014902,,2026-01-30,2027-01-30,Active,2110,
70059654,60000193,User,90014538,,2026-02-01,2027-02-01,Active,2110,
70059655,60000193,User,90015583,,2026-01-12,2027-01-12,Active,2110,
70059656,60000193,User,90015739,,2026-01-24,2027-01-24,Active,2110,
70059657,60000193,User,90015492,,2026-01-15,2027-01-15,Active,2110,
70059658,60000193,User,90014968,,2026-01-24,2027-01-24,Active,2110,
70059659,60000193,User,90014983,,2026-01-31,2027-01-31,Active,2110,
70059660,60000193,User,90015758,,2026-01-27,2027-01-27,Active,2110,
70059661,60000193,User,90014655,,2026-01-21,2027-01-21,Active,2110,
70059662,60000193,User,90015469,,2026-01-12,2027-01-12,Active,2110,
70059663,60000193,User,90015718,,2026-01-27,2027-01-27,Active,2110,
70059664,60000193,User,90015637,,2026-01-27,2027-01-27,Active,2110,
70059665,60000193,User,90014566,,2026-01-29,2027-01-29,Active,2110,
70059666,60000193,User,90014959,,2026-01-26,2027-01-26,Active,2110,
70059667,60000193,User,90014887,,2026-01-31,2027-01-31,Active,2110,
70059668,60000193,User,90015277,,2026-01-30,2027-01-30,Active,2110,
70059669,60000193,User,90015028,,2026-01-11,2027-01-11,Active,2110,
70059670,60000193,User,90015443,,2026-01-29,2027-01-29,Active,2110,
70059671,60000193,User,90014524,,2026-01-18,2027-01-18,Active,2110,
70059672,60000193,User,90015235,,2026-01-22,2027-01-22,Active,2110,
70059673,60000193,User,90014790,,2026-01-18,2027-01-18,Active,2110,
70059674,60000193,User,90015711,,2026-01-21,2027-01-21,Active,2110,
70059675,60000193,User,90014660,,2026-01-28,2027-01-28,Active,2110,
70059676,60000193,User,90015689,,2026-01-11,2027-01-11,Active,2110,
70059677,60000193,User,90015279,,2026-01-11,2027-01-11,Active,2110,
70059678,60000193,User,90014701,,2026-01-29,2027-01-29,Active,2110,
70059679,60000193,User,90014846,,2026-01-31,2027-01-31,Active,2110,
70059680,60000193,User,90015461,,2026-01-17,2027-01-17,Active,2110,
70059681,60000193,User,90015487,,2026-01-25,2027-01-25,Active,2110,
70059682,60000193,User,90015143,,2026-01-12,2027-01-12,Active,2110,
70059683,60000193,User,90015564,,2026-01-28,2027-01-28,Active,2110,
70059684,60000193,User,90014620,,2026-01-31,2027-01-31,Active,2110,
70059685,60000193,User,90015786,,2026-01-30,2027-01-30,Active,2110,
70059686,60000193,User,90014960,,2026-01-26,2027-01-26,Active,2110,
70059687,60000193,User,90015657,,2026-01-24,2027-01-24,Active,2110,
70059688,60000193,User,90014727,,2026-01-18,2027-01-18,Active,2110,
70059689,60000193,User,90015554,,2026-01-18,2027-01-18,Active,2110,
70059690,60000193,User,90015085,,2026-01-24,2027-01-24,Active,2110,
70059691,60000193,User,90015382,,2026-01-12,2027-01-12,Active,2110,
70059692,60000193,User,90015593,,2026-01-25,2027-01-25,Active,2110,
70059693,60000193,User,90014626,,2026-01-11,2027-01-11,Active,2110,
